lat,lon,price,beds,price_per_bed,price_per_bed_scale
40.725845,-73.988876,7250,2,3625,362.5
40.720222,-73.988579,4000,2,2000,200
40.727257,-73.984985,5250,3,1750,175
40.832409,-73.940361,2700,3,900,90
40.777374,-73.95974,35000,4,8750,875
40.7747,-73.96492,18500,2,9250,925
40.7747,-73.96492,14000,2,7000,700
40.832886,-73.941032,2200,3,733,73.3
40.802109,-73.968445,2795,1,2795,279.5
40.851822,-73.939903,2325,1,2325,232.5
40.738846,-74.00885,8295,2,4148,414.8
40.718479,-73.990311,2395,1,2395,239.5
40.716255,-74.004478,4495,1,4495,449.5
40.716251,-74.004173,4295,1,4295,429.5
40.755646,-73.965256,6600,1,6600,660
40.73666,-73.993637,5500,1,5500,550
40.73666,-73.993637,5500,2,2750,275
40.863937,-73.928795,1951,1,1951,195.1
40.718437,-73.989807,3200,2,1600,160
40.833344,-73.940559,2450,2,1225,122.5
40.824036,-73.944763,2504,2,1252,125.2
40.864002,-73.928314,2285,2,1143,114.3
40.864002,-73.928314,1999,1,1999,199.9
40.755955,-73.964645,2900,1,2900,290
40.756046,-73.968018,4300,2,2150,215
40.756096,-73.967979,4950,2,2475,247.5
40.714615,-74.007736,7000,2,3500,350
40.864311,-73.92791,1895,1,1895,189.5
40.77726,-73.96315,20900,2,10450,1045
40.707855,-74.016518,3450,1,3450,345
40.707855,-74.016518,8500,3,2833,283.3
40.707855,-74.016518,4200,1,4200,420
40.707855,-74.016518,4100,1,4100,410
40.707855,-74.016518,6650,2,3325,332.5
40.707855,-74.016518,5350,1,5350,535
40.708015,-74.005913,4175,2,2088,208.8
40.708015,-74.005913,4000,1,4000,400
40.718735,-73.986511,4350,2,2175,217.5
40.738132,-73.761215,1700,1,1700,170
40.754593,-73.764877,3650,3,1217,121.7
40.74535,-73.75708,1850,1,1850,185
40.747288,-73.756889,2400,3,800,80
40.743755,-73.753716,1895,1,1895,189.5
40.749943,-73.755547,1900,1,1900,190
40.748741,-73.751762,2173,3,724,72.4
40.747826,-73.751228,1850,1,1850,185
40.745609,-73.747894,2300,2,1150,115
40.745609,-73.747894,2300,2,1150,115
40.745609,-73.747894,2300,2,1150,115
40.745567,-73.747154,1850,1,1850,185
40.749615,-73.772797,3400,3,1133,113.3
40.749615,-73.772797,3450,3,1150,115
40.746552,-73.775986,2750,3,917,91.7
40.747028,-73.767982,4000,4,1000,100
40.749649,-73.753525,1899,1,1899,189.9
40.749561,-73.753487,2550,3,850,85
40.747204,-73.758934,1950,2,975,97.5
40.747234,-73.754242,2200,2,1100,110
40.74847,-73.746567,3300,3,1100,110
40.74651,-73.754395,1800,1,1800,180
40.736519,-73.761406,1650,1,1650,165
40.734184,-73.759422,4250,3,1417,141.7
40.745857,-73.75779,2500,2,1250,125
40.685417,-73.841042,2295,3,765,76.5
40.684593,-73.839928,1900,2,950,95
40.685398,-73.84111,2300,3,767,76.7
40.682995,-73.83593,2400,3,800,80
40.683075,-73.837349,1200,1,1200,120
40.686253,-73.839836,2600,3,867,86.7
40.686558,-73.838722,3000,4,750,75
40.680988,-73.838127,2100,2,1050,105
40.679199,-73.84951,2350,3,783,78.3
40.677723,-73.840065,2400,2,1200,120
40.681332,-73.863617,2300,2,1150,115
40.673935,-73.853111,1700,1,1700,170
40.683048,-73.85334,2400,2,1200,120
40.683155,-73.853493,4500,1,4500,450
40.681709,-73.850143,2300,3,767,76.7
40.670609,-73.847389,1775,1,1775,177.5
40.676441,-73.845825,2500,3,833,83.3
40.684006,-73.852005,1399,1,1399,139.9
40.685982,-73.843544,1950,2,975,97.5
40.68491,-73.848213,2300,2,1150,115
40.713974,-73.730072,2200,3,733,73.3
40.713974,-73.730072,2200,2,1100,110
40.710213,-73.744087,2700,3,900,90
40.702965,-73.746208,2100,2,1050,105
40.703899,-73.749306,2050,2,1025,102.5
40.702885,-73.747856,2250,2,1125,112.5
40.706276,-73.74736,2800,4,700,70
40.714085,-73.747528,2350,2,1175,117.5
40.713581,-73.743423,2600,3,867,86.7
40.703629,-73.739624,1850,1,1850,185
40.710629,-73.74202,2805,3,935,93.5
40.707012,-73.730179,2200,2,1100,110
40.732899,-73.755913,3950,3,1317,131.7
40.732662,-73.735199,3300,4,825,82.5
40.721001,-73.755325,1995,2,998,99.8
40.728821,-73.734047,2900,3,967,96.7
40.723175,-73.750793,1800,1,1800,180
40.718845,-73.752541,1850,1,1850,185
40.724281,-73.737923,1800,1,1800,180
40.717285,-73.746063,1400,2,700,70
40.714375,-73.742683,2500,2,1250,125
40.73307,-73.736649,2000,2,1000,100
40.729389,-73.741058,1500,1,1500,150
40.729889,-73.735634,2200,2,1100,110
40.715473,-73.736229,2400,3,800,80
40.705036,-73.821419,2300,2,1150,115
40.719734,-73.819687,2250,2,1125,112.5
40.733845,-73.861877,1495,1,1495,149.5
40.731182,-73.867867,1750,1,1750,175
40.73101,-73.867676,1700,1,1700,170
40.732273,-73.863396,3729,2,1865,186.5
40.734509,-73.859497,1550,1,1550,155
40.731358,-73.867462,1750,1,1750,175
40.731907,-73.863403,2975,1,2975,297.5
40.731907,-73.863403,3810,2,1905,190.5
40.731907,-73.863403,3830,2,1915,191.5
40.731907,-73.863403,3030,1,3030,303
40.731907,-73.863403,3228,1,3228,322.8
40.731907,-73.863403,3395,1,3395,339.5
40.731907,-73.863403,2350,1,2350,235
40.732868,-73.857422,3500,3,1167,116.7
40.732868,-73.857422,3407,3,1136,113.6
40.732868,-73.857422,2750,2,1375,137.5
40.732868,-73.857422,3950,4,988,98.8
40.724758,-73.869171,1900,1,1900,190
40.728951,-73.861557,2100,1,2100,210
40.731968,-73.854156,2000,2,1000,100
40.730499,-73.859062,2625,2,1313,131.3
40.728848,-73.861977,2300,2,1150,115
40.730499,-73.859062,2550,2,1275,127.5
40.731499,-73.853157,2450,2,1225,122.5
40.728073,-73.860146,2551,2,1276,127.6
40.726856,-73.857903,2500,2,1250,125
40.726173,-73.857986,1595,1,1595,159.5
40.725044,-73.858727,2650,1,2650,265
40.725155,-73.858101,2500,2,1250,125
40.727448,-73.857117,1650,1,1650,165
40.72702,-73.857269,1500,1,1500,150
40.724079,-73.858208,1800,1,1800,180
40.723129,-73.857712,1850,1,1850,185
40.725193,-73.856705,2050,2,1025,102.5
40.723598,-73.857323,2300,2,1150,115
40.72369,-73.858078,2300,2,1150,115
40.722469,-73.86702,1850,1,1850,185
40.729427,-73.870888,2100,2,1050,105
40.730087,-73.870834,2300,2,1150,115
40.724682,-73.866203,1995,1,1995,199.5
40.725319,-73.865791,2000,1,2000,200
40.725342,-73.865845,2700,2,1350,135
40.730869,-73.865685,1780,1,1780,178
40.730869,-73.865685,1675,1,1675,167.5
40.72533,-73.857201,2300,2,1150,115
40.724518,-73.855362,2795,2,1398,139.8
40.727257,-73.855759,1900,1,1900,190
40.728661,-73.854042,1900,1,1900,190
40.726311,-73.853912,2650,2,1325,132.5
40.728214,-73.852951,2200,2,1100,110
40.731098,-73.853554,1950,1,1950,195
40.728119,-73.852402,1550,1,1550,155
40.732952,-73.855652,3000,3,1000,100
40.728939,-73.853539,2850,2,1425,142.5
40.728939,-73.853539,2400,1,2400,240
40.698383,-73.835144,10000,1,10000,1000
40.698273,-73.832275,1780,1,1780,178
40.707222,-73.836647,2365,2,1183,118.3
40.707222,-73.836647,1935,1,1935,193.5
40.704685,-73.835724,1700,1,1700,170
40.704685,-73.835724,2750,2,1375,137.5
40.700787,-73.841202,1725,1,1725,172.5
40.695522,-73.846535,1800,2,900,90
40.697975,-73.834023,1650,1,1650,165
40.700794,-73.822632,2300,2,1150,115
40.695518,-73.836914,3500,4,875,87.5
40.695518,-73.836914,3500,5,700,70
40.694908,-73.836609,1700,1,1700,170
40.692715,-73.844063,1650,1,1650,165
40.699158,-73.817299,4200,6,700,70
40.694229,-73.843285,1700,1,1700,170
40.699104,-73.900955,2000,2,1000,100
40.69775,-73.907059,4400,3,1467,146.7
40.699268,-73.908691,2900,1,2900,290
40.698627,-73.907562,3850,4,963,96.3
40.699242,-73.908127,2700,3,900,90
40.699242,-73.908127,2700,2,1350,135
40.699203,-73.907654,2236,3,745,74.5
40.699436,-73.907928,3000,3,1000,100
40.695885,-73.90168,3300,3,1100,110
40.700886,-73.909836,2900,3,967,96.7
40.700886,-73.909836,3083,3,1028,102.8
40.699623,-73.907227,2750,3,917,91.7
40.701057,-73.909676,3080,3,1027,102.7
40.701843,-73.910042,3800,4,950,95
40.701965,-73.90992,3499,4,875,87.5
40.70203,-73.910034,3499,4,875,87.5
40.705856,-73.915634,2599,2,1300,130
40.703876,-73.910995,3995,4,999,99.9
40.701263,-73.907249,2999,3,1000,100
40.701385,-73.907127,2850,3,950,95
40.705471,-73.913651,1995,2,998,99.8
40.703918,-73.91095,4500,5,900,90
40.697224,-73.898621,2195,3,732,73.2
40.71159,-73.91729,3044,2,1522,152.2
40.71159,-73.91729,2425,1,2425,242.5
40.71159,-73.91729,3508,3,1169,116.9
40.71159,-73.91729,1797,1,1797,179.7
40.711864,-73.917068,2975,3,992,99.2
40.703152,-73.907486,2740,3,913,91.3
40.703278,-73.90757,2750,3,917,91.7
40.70314,-73.907196,3200,3,1067,106.7
40.700035,-73.901466,2150,2,1075,107.5
40.699398,-73.900337,2300,2,1150,115
40.698246,-73.89814,2650,3,883,88.3
40.703297,-73.90564,2300,2,1150,115
40.705093,-73.908096,2895,3,965,96.5
40.708256,-73.912979,2399,2,1200,120
40.704044,-73.905014,2300,2,1150,115
40.702698,-73.902687,2500,1,2500,250
40.705322,-73.905289,2799,3,933,93.3
40.706005,-73.906448,1800,1,1800,180
40.708237,-73.909645,2100,1,2100,210
40.704815,-73.903099,2350,2,1175,117.5
40.705605,-73.886284,1800,2,900,90
40.706203,-73.904587,1827,2,914,91.4
40.708904,-73.90876,2395,3,798,79.8
40.709953,-73.910065,3195,4,799,79.9
40.706181,-73.903419,2350,2,1175,117.5
40.706741,-73.904037,3199,3,1066,106.6
40.706745,-73.905022,3300,3,1100,110
40.709148,-73.905617,2660,3,887,88.7
40.701591,-73.91114,2700,3,900,90
40.701591,-73.91114,2600,3,867,86.7
40.701591,-73.91114,2850,3,950,95
40.705082,-73.912018,2550,2,1275,127.5
40.705082,-73.912018,2550,2,1275,127.5
40.700382,-73.901772,2200,2,1100,110
40.702297,-73.901169,2299,2,1150,115
40.700672,-73.899559,1900,2,950,95
40.706734,-73.902313,2100,2,1050,105
40.7071,-73.902473,2000,2,1000,100
40.706825,-73.901901,2100,1,2100,210
40.701401,-73.898972,2050,2,1025,102.5
40.706284,-73.907852,2150,1,2150,215
40.708286,-73.902542,2300,3,767,76.7
40.704395,-73.899689,4200,6,700,70
40.694859,-73.894897,2500,3,833,83.3
40.705864,-73.900299,1300,1,1300,130
40.700779,-73.897263,2750,3,917,91.7
40.708042,-73.89994,2100,2,1050,105
40.701412,-73.896301,2099,2,1050,105
40.701481,-73.896019,2100,2,1050,105
40.700882,-73.894852,2300,3,767,76.7
40.708153,-73.899963,2000,2,1000,100
40.70575,-73.899132,2400,2,1200,120
40.707157,-73.906395,2150,2,1075,107.5
40.705051,-73.908546,2700,3,900,90
40.705051,-73.908546,3000,4,750,75
40.701771,-73.89621,2000,2,1000,100
40.70179,-73.896141,2500,2,1250,125
40.705891,-73.90757,2150,2,1075,107.5
40.705891,-73.90757,2150,2,1075,107.5
40.701984,-73.89547,2850,3,950,95
40.705563,-73.895584,2000,1,2000,200
40.710251,-73.897179,3100,2,1550,155
40.712521,-73.901627,1649,1,1649,164.9
40.705559,-73.894669,1700,1,1700,170
40.698776,-73.892479,2200,2,1100,110
40.711376,-73.900108,2500,2,1250,125
40.711376,-73.900108,2650,2,1325,132.5
40.709862,-73.904549,1900,1,1900,190
40.710682,-73.89991,2750,3,917,91.7
40.708633,-73.89502,2300,3,767,76.7
40.707851,-73.893768,2200,2,1100,110
40.70591,-73.892838,2200,2,1100,110
40.705933,-73.892754,1999,1,1999,199.9
40.70879,-73.895576,1450,1,1450,145
40.708633,-73.89502,2250,3,750,75
40.708633,-73.89502,2300,3,767,76.7
40.704651,-73.892929,1700,1,1700,170
40.704674,-73.892838,2500,3,833,83.3
40.698601,-73.889954,2100,3,700,70
40.70813,-73.903679,1999,2,1000,100
40.701328,-73.889481,2200,3,733,73.3
40.708168,-73.903511,2100,2,1050,105
40.697922,-73.888275,1795,1,1795,179.5
40.705551,-73.902138,2500,2,1250,125
40.704178,-73.90802,2000,2,1000,100
40.705608,-73.906441,2099,1,2099,209.9
40.706097,-73.902802,2200,3,733,73.3
40.703396,-73.90126,3100,4,775,77.5
40.701347,-73.89476,2300,2,1150,115
40.702877,-73.908272,1975,1,1975,197.5
40.701725,-73.883568,1795,2,898,89.8
40.703381,-73.890022,1999,2,1000,100
40.703808,-73.887726,2400,3,800,80
40.703011,-73.889191,1800,2,900,90
40.703423,-73.885574,2300,2,1150,115
40.704048,-73.882927,2100,2,1050,105
40.703876,-73.882065,2000,2,1000,100
40.702793,-73.882423,1895,2,948,94.8
40.702271,-73.889717,1700,2,850,85
40.701904,-73.88858,2300,3,767,76.7
40.7005,-73.893181,2195,2,1098,109.8
40.700294,-73.89315,2199,2,1100,110
40.7005,-73.880394,1995,2,998,99.8
40.702705,-73.872749,2250,2,1125,112.5
40.697666,-73.894562,1900,1,1900,190
40.697208,-73.893845,2800,3,933,93.3
40.706268,-73.875267,2650,3,883,88.3
40.706074,-73.875595,2000,2,1000,100
40.705727,-73.8713,2200,2,1100,110
40.705128,-73.866676,2599,3,866,86.6
40.703644,-73.876122,2300,2,1150,115
40.703621,-73.876266,2300,2,1150,115
40.703587,-73.86998,2000,2,1000,100
40.703667,-73.868202,2500,2,1250,125
40.70364,-73.903091,3900,5,780,78
40.698292,-73.908409,3750,3,1250,125
40.698292,-73.908409,3100,2,1550,155
40.70142,-73.905121,1850,2,925,92.5
40.703438,-73.861511,1631,1,1631,163.1
40.701862,-73.903152,2100,1,2100,210
40.697395,-73.907059,3400,3,1133,113.3
40.704155,-73.857841,1500,1,1500,150
40.709316,-73.860832,2500,2,1250,125
40.708698,-73.860245,2500,2,1250,125
40.699688,-73.902885,2200,2,1100,110
40.707401,-73.909485,1999,2,1000,100
40.708256,-73.89653,2650,4,663,66.3
40.704044,-73.905014,2200,2,1100,110
40.709332,-73.904129,1800,1,1800,180
40.705711,-73.861137,2100,3,700,70
40.703854,-73.865097,1750,1,1750,175
40.707062,-73.896484,1400,2,700,70
40.701237,-73.8834,1799,1,1799,179.9
40.704315,-73.902596,2225,2,1113,111.3
40.58897,-73.806534,2250,2,1125,112.5
40.586105,-73.815681,1950,2,975,97.5
40.57513,-73.851662,1500,1,1500,150
40.575748,-73.841339,1795,1,1795,179.5
40.577423,-73.843491,2200,2,1100,110
40.577286,-73.838165,1650,1,1650,165
40.577805,-73.837135,2500,2,1250,125
40.578266,-73.839058,1395,1,1395,139.5
40.580975,-73.830315,1700,2,850,85
40.58374,-73.822136,2500,3,833,83.3
40.577454,-73.853493,2200,2,1100,110
40.577644,-73.839287,1800,2,900,90
40.585857,-73.820076,1750,1,1750,175
40.575661,-73.862099,2900,3,967,96.7
40.57938,-73.846687,1550,1,1550,155
40.583889,-73.823036,2750,3,917,91.7
40.661469,-73.736008,1750,1,1750,175
40.669773,-73.738754,2150,2,1075,107.5
40.663361,-73.73484,2300,3,767,76.7
40.650646,-73.736176,2300,3,767,76.7
40.650799,-73.735123,2400,3,800,80
40.650219,-73.735909,2300,3,767,76.7
40.680378,-73.73008,2500,3,833,83.3
40.653839,-73.745522,2300,2,1150,115
40.653782,-73.744644,2350,3,783,78.3
40.66338,-73.740074,2500,1,2500,250
40.657516,-73.742767,2700,3,900,90
40.667305,-73.734619,3000,3,1000,100
40.649883,-73.735817,1800,1,1800,180
40.649803,-73.735771,2850,3,950,95
40.649803,-73.735771,2700,3,900,90
40.655853,-73.730591,2400,3,800,80
40.651821,-73.737015,2600,3,867,86.7
40.696899,-73.755585,2500,3,833,83.3
40.695797,-73.749596,2300,3,767,76.7
40.695469,-73.74826,3500,4,875,87.5
40.689419,-73.749992,1900,1,1900,190
40.701351,-73.771599,2500,4,625,62.5
40.70097,-73.765671,2000,2,1000,100
40.703747,-73.755684,1500,2,750,75
40.688217,-73.76284,2600,3,867,86.7
40.678753,-73.828407,2650,1,2650,265
40.678192,-73.819878,1500,2,750,75
40.678925,-73.815544,1750,1,1750,175
40.673347,-73.817612,2100,2,1050,105
40.676208,-73.806747,2500,3,833,83.3
40.672188,-73.804214,2750,3,917,91.7
40.667755,-73.817467,2500,2,1250,125
40.673298,-73.813492,2700,3,900,90
40.669735,-73.810699,2800,3,933,93.3
40.668049,-73.823914,2550,3,850,85
40.690155,-73.822906,2250,3,750,75
40.691093,-73.817047,2300,2,1150,115
40.684471,-73.82196,2300,3,767,76.7
40.685036,-73.830704,1600,2,800,80
40.688854,-73.830795,1950,2,975,97.5
40.686184,-73.823952,2600,3,867,86.7
40.686256,-73.823761,2000,2,1000,100
40.694103,-73.82106,2500,4,625,62.5
40.689892,-73.814758,2040,2,1020,102
40.688694,-73.822945,2400,3,800,80
40.687611,-73.816399,2300,2,1150,115
40.69146,-73.828949,2400,3,800,80
40.692184,-73.81691,1400,1,1400,140
40.690666,-73.835739,1900,2,950,95
40.682976,-73.826096,2200,2,1100,110
40.692474,-73.830093,2800,4,700,70
40.681255,-73.828537,2400,3,800,80
40.685081,-73.759521,1300,1,1300,130
40.679626,-73.742615,2700,3,900,90
40.671719,-73.757202,2800,3,933,93.3
40.662563,-73.747971,3000,3,1000,100
40.658951,-73.748398,3500,4,875,87.5
40.663116,-73.764709,2200,2,1100,110
40.662033,-73.759422,2500,3,833,83.3
40.658985,-73.753456,2800,3,933,93.3
40.667061,-73.761017,2300,3,767,76.7
40.669678,-73.750832,2000,,#DIV/0!,#DIV/0!
40.670868,-73.761238,2300,3,767,76.7
40.666672,-73.755569,1700,1,1700,170
40.663422,-73.746262,2400,3,800,80
40.662563,-73.748283,3000,3,1000,100
40.562504,-74.110237,2500,3,833,83.3
40.517776,-74.195419,1600,1,1600,160
40.517776,-74.195419,3500,3,1167,116.7
40.604088,-74.091599,1395,1,1395,139.5
40.604088,-74.091599,1400,1,1400,140
40.642387,-74.080658,2100,2,1050,105
40.538055,-74.209885,1500,1,1500,150
40.56041,-74.162193,1750,2,875,87.5
40.530003,-74.162865,1700,1,1700,170
40.598534,-74.066628,2300,3,767,76.7
40.628769,-74.134651,9500,4,2375,237.5
40.544128,-74.175545,2200,3,733,73.3
40.556671,-74.182999,1700,1,1700,170
40.585461,-74.15052,1400,1,1400,140
40.551369,-74.137985,1800,1,1800,180
40.530861,-74.194969,2700,3,900,90
40.519909,-74.204994,1450,1,1450,145
40.624489,-74.07634,2600,3,867,86.7
40.618782,-74.146889,1650,1,1650,165
40.52309,-74.220726,1250,1,1250,125
40.589161,-74.145569,2400,2,1200,120
40.55505,-74.134193,1300,1,1300,130
40.557404,-74.11274,3200,3,1067,106.7
40.553867,-74.180725,1500,1,1500,150
40.617207,-74.157249,1321,1,1321,132.1
40.594681,-74.160202,1900,1,1900,190
40.547955,-74.208977,1500,1,1500,150
40.615513,-74.100739,2200,3,733,73.3
40.614288,-74.101929,2450,3,817,81.7
40.636597,-74.171494,2659,3,886,88.6
40.51506,-74.242691,1200,1,1200,120
40.507767,-74.239235,1350,1,1350,135
40.553196,-74.133179,2500,3,833,83.3
40.613514,-74.067795,2000,3,667,66.7
40.615551,-74.148041,1900,2,950,95
40.535599,-74.212791,1400,1,1400,140
40.535599,-74.212791,1400,1,1400,140
40.596149,-74.067833,1100,1,1100,110
40.599216,-74.066406,1500,1,1500,150
40.54744,-74.167496,1500,1,1500,150
40.54744,-74.167496,3000,3,1000,100
40.567711,-74.109261,2350,3,783,78.3
40.619915,-74.077065,1400,1,1400,140
40.627533,-74.128891,1800,2,900,90
40.607666,-74.079681,2500,3,833,83.3
40.613842,-74.12944,2200,3,733,73.3
40.523857,-74.198456,2700,3,900,90
40.556591,-74.137955,1550,1,1550,155
40.583797,-74.149963,1500,2,750,75
40.598377,-74.132393,2700,4,675,67.5
40.611557,-74.087425,2675,3,892,89.2
40.556221,-74.201477,2400,2,1200,120
40.609035,-74.069649,2750,3,917,91.7
40.619873,-74.07695,1525,1,1525,152.5
40.583206,-74.156998,3000,3,1000,100
40.589031,-74.160324,2565,3,855,85.5
40.5802,-74.160439,1800,1,1800,180
40.632763,-74.116478,224,1,224,22.4
40.632763,-74.116478,123,1,123,12.3
40.632763,-74.116478,100,1,100,10
40.632763,-74.116478,25000,1,25000,2500
40.632763,-74.116478,10000,1,10000,1000
40.542309,-74.143555,2700,3,900,90
40.508583,-74.23304,1900,2,950,95
40.638,-74.1343,3200,2,1600,160
40.638,-74.1343,3200,4,800,80
40.541153,-74.178352,1300,1,1300,130
40.541153,-74.178352,1300,10,130,13
40.581505,-74.108315,2800,3,933,93.3
40.567707,-74.105751,1300,1,1300,130
40.630558,-74.100563,1600,1,1600,160
40.63921,-74.080254,1850,1,1850,185
40.567383,-74.108643,2500,3,833,83.3
40.536816,-74.18634,1350,1,1350,135
40.542973,-74.205009,2900,3,967,96.7
40.629776,-74.100044,2500,1,2500,250
40.590111,-74.093086,2500,3,833,83.3
40.627457,-74.156143,1500,1,1500,150
40.550926,-74.193008,2750,3,917,91.7
40.556801,-74.157593,2600,3,867,86.7
40.646919,-74.080605,2400,1,2400,240
40.543118,-74.180786,1050,1,1050,105
40.592838,-74.074814,1450,1,1450,145
40.578396,-74.159706,2400,3,800,80
40.632763,-74.116478,1000,1,1000,100
40.503014,-74.246063,1400,1,1400,140
40.643532,-74.096466,1750,1,1750,175
40.585136,-74.094223,3700,1,3700,370
40.637196,-74.110443,2500,3,833,83.3
40.577068,-74.161888,2500,3,833,83.3
40.502399,-74.246231,1300,1,1300,130
40.593838,-74.06855,1850,1,1850,185
40.623539,-74.162674,2500,3,833,83.3
40.54248,-74.181343,1600,1,1600,160
40.599461,-74.164375,1350,1,1350,135
40.592236,-74.083458,2300,3,767,76.7
40.62793,-74.081467,2750,3,917,91.7
40.602673,-74.130219,1200,1,1200,120
40.616318,-74.064377,2800,4,700,70
40.596294,-74.068871,1900,2,950,95
40.558216,-74.11264,2700,3,900,90
40.590786,-74.090042,2600,3,867,86.7
40.596657,-74.0681,2850,3,950,95
40.623417,-74.084381,2700,3,900,90
40.611469,-74.071892,2100,2,1050,105
40.551075,-74.217072,2700,3,900,90
40.573265,-74.128929,1500,1,1500,150
40.578712,-74.086456,1380,1,1380,138
40.578712,-74.086456,2800,3,933,93.3
40.557091,-74.155327,3200,4,800,80
40.628246,-74.153595,2250,2,1125,112.5
40.628094,-74.155243,2250,2,1125,112.5
40.622223,-74.085526,1200,1,1200,120
40.639374,-74.165688,2500,3,833,83.3
40.628914,-74.152382,1400,1,1400,140
40.553398,-74.182304,1650,1,1650,165
40.612091,-74.114258,2000,2,1000,100
40.622551,-74.158607,2800,3,933,93.3
40.552456,-74.167953,2850,3,950,95
40.586079,-74.090187,2600,3,867,86.7
40.640972,-74.078758,2158,2,1079,107.9
