lat,lon,price,beds,price_per_bed,price_per_bed_scale,borough,5_digit_zip,pets,parking,ac,nearest_station,distance_between
40.632763,-74.116478,10000,1,10000,1000,Staten Island,10310,Dogs allowed,None,No,95th St,7.4440655789
40.714199,-73.962944,10000,3,3333,333.3,Brooklyn,11249,No,None,No,Bedford Av,0.6173293292
40.751621,-73.980141,9999,5,2000,200,Manhattan,10128,No,Garage,No,Grand Central,0.1507501986
40.804855,-73.953705,9995,2,4998,499.8,Manhattan,10024,No,None,No,116th St,0.1023132994
40.727173,-74.008102,9950,2,4975,497.5,Manhattan,10014,Dogs & Cats,None,Cooling only,Houston St,0.2597751735
40.763245,-73.976143,9950,2,4975,497.5,Manhattan,10019,Dogs & Cats,None,Cooling only,57th St,0.1365706874
40.764458,-73.976349,9950,3,3317,331.7,Manhattan,10016,Dogs & Cats,None,Cooling only,57th St,0.107323924
40.752457,-74.002281,9950,2,4975,497.5,Manhattan,10032,No,None,No,34 St Hudson Yards,0.3821226055
40.717072,-74.004684,9900,3,3300,330,Manhattan,10013,Dogs & Cats,None,No,Franklin St,0.311145772
40.7673,-73.960548,9900,4,2475,247.5,Manhattan,10035,No,None,No,68th St-Hunter College,0.2949776745
40.740944,-73.991127,9896,2,4948,494.8,Manhattan,10025,Dogs & Cats,None,No,23rd St,0.2580981207
40.760647,-73.986084,9895,2,4948,494.8,Manhattan,10036,Dogs & Cats,Garage,No,50th St,0.2013278653
40.777649,-73.975792,9895,3,3298,329.8,Manhattan,10023,Dogs & Cats,None,No,72nd St,0.234355989
40.708019,-74.018173,9879,2,4940,494,Manhattan,10023,Dogs & Cats,None,No,Rector St,0.416789421
40.792889,-73.965858,9875,5,1975,197.5,Manhattan,10025,Dogs & Cats,Garage,Cooling only,96th St,0.169183864
40.71125,-74.005531,9824,2,4912,491.2,Manhattan,10038,Dogs & Cats,Garage,No,Brooklyn Bridge-City Hall,0.2337834481
40.71125,-74.005531,9822,2,4911,491.1,Manhattan,10038,Dogs & Cats,Garage,No,Brooklyn Bridge-City Hall,0.2337834481
40.691574,-73.98877,9800,3,3267,326.7,Brooklyn,11201,Dogs & Cats,Garage,Cooling only,Borough Hall,0.2101838339
40.77158,-73.981178,9800,2,4900,490,Manhattan,10023,Dogs & Cats,Garage,No,66th St-Lincoln Center,0.2243059733
40.766857,-73.952644,9750,3,3250,325,Manhattan,10018,Dogs & Cats,None,Cooling only,Roosevelt Island,0.8591031829
40.765442,-73.979088,9750,3,3250,325,Manhattan,10022,Dogs & Cats,None,Heating only,57th St,0.2138885943
40.720097,-73.994888,9750,1,9750,975,Manhattan,10019,Dogs allowed,None,No,Bowery,0.0844868149
40.748302,-73.993393,9750,3,3250,325,Manhattan,10025,No,None,No,28th St,0.5043691434
40.717594,-74.014122,9590,2,4795,479.5,Manhattan,10025,Dogs allowed,None,Heating & Cooling,Chambers St,0.6064390299
40.795097,-73.97097,9575,3,3192,319.2,Manhattan,10019,Dogs & Cats,Garage,No,96th St,0.6526394988
40.748444,-73.995903,9500,3,3167,316.7,Manhattan,10001,Dogs & Cats,None,Cooling only,28th St,0.6904452406
40.735027,-73.992973,9500,2,4750,475,Manhattan,10027,No,None,Cooling only,Union Square,0.2174314303
40.676746,-73.952057,9500,4,2375,237.5,Brooklyn,11216,No,None,Cooling only,Nostrand Av,0.7787795021
40.730694,-73.983742,9500,5,1900,190,Manhattan,10035,No,None,Cooling only,1st Av,0.1804422599
40.764492,-73.958382,9500,3,3167,316.7,Manhattan,10065,Dogs & Cats,Garage,Heating & Cooling,68th St-Hunter College,0.6150161399
40.7644,-73.966911,9500,3,3167,316.7,Manhattan,10025,Dogs & Cats,None,Heating only,Lexington Av,0.072026992
40.628769,-74.134651,9500,4,2375,237.5,Staten Island,10305,Dogs & Cats,None,Heating only,95th St,8.8619842896
40.760052,-73.830719,9500,1,9500,950,Queens,11368,No,Garage,No,Flushing-Main St,0.0767702022
40.691776,-73.991516,9500,2,4750,475,Brooklyn,11201,Dogs & Cats,None,No,Borough Hall,0.2052442081
40.766968,-73.983994,9500,2,4750,475,Manhattan,10019,Dogs & Cats,None,No,59th St-Columbus Circle,0.2246523825
40.7593,-73.976372,9500,2,4750,475,Manhattan,10040,Dogs & Cats,None,No,5th Av-53rd St,0.1365398651
40.763153,-73.965828,9500,3,3167,316.7,Manhattan,10003,Dogs & Cats,None,No,Lexington Av,0.1656130967
40.749252,-73.994881,9500,3,3167,316.7,Manhattan,10011,Dogs & Cats,None,No,28th St,0.668225933
40.634144,-74.017807,9500,4,2375,237.5,Manhattan,10012,Dogs & Cats,None,No,Bay Ridge Av,0.4788419548
40.749638,-73.994659,9500,5,1900,190,Manhattan,10027,Dogs & Cats,None,No,28th St,0.6819704737
40.747936,-73.974693,9495,3,3165,316.5,Manhattan,10016,Dogs & Cats,Garage,No,Grand Central-42nd St,0.4048759848
40.744499,-73.972473,9467,2,4734,473.4,Manhattan,10016,Dogs & Cats,Garage,Cooling only,Grand Central-42nd St,0.8273323744
40.744499,-73.972473,9467,2,4734,473.4,Manhattan,10036,Dogs & Cats,None,Heating only,Grand Central-42nd St,0.8273323744
40.776058,-73.983795,9451,2,4726,472.6,Manhattan,10023,Dogs allowed,None,Cooling only,72nd St,0.6239880847
40.774273,-73.951729,9449,3,3150,315,Manhattan,10065,Dogs & Cats,None,No,86th St,18.0523260767
40.734955,-73.998909,9400,2,4700,470,Manhattan,10003,Dogs & Cats,None,Cooling only,West 4th St,0.3202142973
40.795609,-73.972542,9395,3,3132,313.2,Manhattan,10025,Dogs & Cats,None,No,96th St,0.7937903435
40.679806,-73.996178,9350,2,4675,467.5,Brooklyn,11231,Dogs & Cats,None,No,Carroll St,0.1101542407
40.71582,-74.005974,9330,2,4665,466.5,Manhattan,10007,Dogs & Cats,Garage,No,City Hall,0.2946259731
40.792389,-73.97493,9300,3,3100,310,Manhattan,10025,Dogs & Cats,None,No,96th St,0.8652412751
40.715633,-73.95015,9250,6,1542,154.2,Brooklyn,11211,Dogs & Cats,None,Cooling only,Lorimer St,1.328357594
40.710327,-74.005524,9250,2,4625,462.5,Manhattan,10028,No,None,No,Fulton St,0.1343481054
40.743378,-73.984474,9240,2,4620,462,Manhattan,10016,No,None,Cooling only,28th St,0.4261096795
40.755291,-73.967819,9240,2,4620,462,Manhattan,10017,No,None,No,Lexington Av-53rd St,0.2721143249
40.722771,-73.989891,9200,4,2300,230,Manhattan,10128,Dogs & Cats,Garage,Heating & Cooling,2nd Av,0.0702757221
40.770767,-73.981575,9200,2,4600,460,Manhattan,10023,Dogs & Cats,None,No,59th St,14.7110219892
40.729855,-73.979446,9200,2,4600,460,Manhattan,10009,Dogs & Cats,None,No,1st Av,0.2207057228
40.699715,-73.927475,9200,5,1840,184,Brooklyn,11221,Dogs & Cats,None,No,Central Av,0.2067047763
40.758999,-73.995949,9195,2,4598,459.8,Manhattan,10018,Dogs & Cats,Garage,No,42nd St,1.0958661128
40.735435,-73.991714,9140,1,9140,914,Manhattan,10003,Dogs & Cats,None,No,Union Square,0.1021932954
40.744499,-73.972473,9117,2,4559,455.9,Manhattan,10016,Dogs & Cats,Garage,Heating & Cooling,Grand Central-42nd St,0.8273323744
40.79285,-73.974731,9095,3,3032,303.2,Manhattan,10025,No,None,No,96th St,0.8550779343
40.745193,-73.992928,9080,2,4540,454,Manhattan,10034,No,None,No,28th St,0.3585045593
40.743324,-73.991165,9060,2,4530,453,Manhattan,10016,Dogs & Cats,None,No,23rd St,0.1480640076
40.77557,-73.984436,9041,2,4521,452.1,Manhattan,10023,No,None,No,66th St-Lincoln Center,0.3020963503
40.775692,-73.955856,9000,2,4500,450,Manhattan,10028,Dogs & Cats,None,Cooling only,86th St,18.0790851522
40.681915,-73.961823,9000,3,3000,300,Brooklyn,11238,Dogs & Cats,None,Cooling only,Clinton & Washington Avs,0.37025292
40.744007,-73.992401,9000,2,4500,450,Manhattan,10011,Dogs & Cats,Garage,No,23rd St,0.1304301821
40.692722,-73.973061,9000,2,4500,450,Brooklyn,11205,Dogs & Cats,None,No,Fulton St,3.3801923865
40.722095,-73.984909,9000,2,4500,450,Manhattan,10002,Dogs & Cats,None,No,Essex St,0.4712276257
40.767288,-73.961761,9000,3,3000,300,Manhattan,10065,Dogs & Cats,None,No,68th St-Hunter College,0.2013490834
40.755573,-73.967567,8995,2,4498,449.8,Manhattan,10022,No,Garage,Cooling only,Lexington Av-53rd St,0.2532437821
40.69313,-73.944618,8995,6,1499,149.9,Brooklyn,11206,Dogs & Cats,None,Cooling only,Myrtle-Willoughby Avs,0.4061203668
40.776161,-73.948433,8995,2,4498,449.8,Manhattan,10075,No,None,Heating only,86th St,18.3487195633
40.744339,-73.991219,8995,2,4498,449.8,Manhattan,10010,Dogs & Cats,Garage,No,23rd St,0.2112023421
40.717751,-74.006271,8995,1,8995,899.5,Manhattan,10032,Dogs & Cats,None,No,Franklin St,0.1817878835
40.775684,-73.961349,8995,2,4498,449.8,Manhattan,10075,No,None,No,77th St,17.105588876
40.734741,-73.983665,8950,2,4475,447.5,Manhattan,10003,Dogs & Cats,None,Cooling only,3rd Av,0.2951577041
40.748341,-74.003387,8950,1,8950,895,Manhattan,10017,Dogs & Cats,None,No,23rd St,1.0776375032
40.680237,-73.968109,8900,3,2967,296.7,Brooklyn,11238,Dogs & Cats,None,Cooling only,Clinton & Washington Avs,0.3871536878
40.707661,-74.013535,8900,2,4450,445,Manhattan,10003,Dogs & Cats,None,No,Rector St,0.0516650417
40.744339,-73.991219,8850,2,4425,442.5,Manhattan,10010,Dogs & Cats,Garage,No,23rd St,0.2112023421
40.724583,-73.991272,8825,2,4413,441.3,Manhattan,10003,Dogs & Cats,Garage,No,2nd Av,0.1728663074
40.71125,-74.005531,8813,2,4407,440.7,Manhattan,10038,Dogs & Cats,Garage,No,Brooklyn Bridge-City Hall,0.2337834481
40.714706,-73.944878,8800,6,1467,146.7,Brooklyn,11211,Dogs & Cats,None,Cooling only,Graham Av,0.0712783928
40.735435,-73.991714,8800,2,4400,440,Manhattan,10003,Dogs & Cats,None,No,Union Square,0.1021932954
40.71582,-74.005974,8795,2,4398,439.8,Manhattan,10007,Dogs & Cats,Garage,No,City Hall,0.2946259731
40.713963,-74.009453,8775,2,4388,438.8,Manhattan,10007,Dogs & Cats,Garage,Cooling only,Chambers St,0.0749856654
40.743874,-73.98288,8758,2,4379,437.9,Manhattan,10001,Dogs & Cats,Garage,Cooling only,28th St,0.5216328433
40.742104,-73.983681,8754,3,2918,291.8,Manhattan,10002,No,None,No,28th St,0.5658920871
40.710545,-74.009743,8750,2,4375,437.5,Manhattan,10007,Dogs & Cats,None,Cooling only,Fulton St,0.2953681696
40.698795,-73.994904,8750,3,2917,291.7,Brooklyn,11205,Dogs & Cats,None,Cooling only,Clark St,0.2129034706
40.776333,-73.989151,8750,2,4375,437.5,Manhattan,10012,Dogs & Cats,None,No,72nd St,1.0759916637
40.74699,-73.983978,8750,2,4375,437.5,Manhattan,10021,Dogs & Cats,None,No,33rd St,0.189444856
40.762428,-73.974129,8750,2,4375,437.5,Manhattan,10033,Dogs & Cats,None,No,5th Av,0.2730396276
40.790325,-73.973595,8750,3,2917,291.7,Manhattan,10023,Dogs & Cats,None,No,86th St,19.2043640812
40.761948,-73.964996,8750,4,2188,218.8,Manhattan,10016,Dogs & Cats,None,No,Lexington Av,0.3123166421
40.698101,-73.986565,8700,3,2900,290,Brooklyn,11201,Dogs & Cats,None,Heating & Cooling,York St,0.1845642302
40.777866,-73.985695,8700,2,4350,435,Manhattan,10025,Dogs & Cats,None,No,72nd St,0.8216336823
40.706993,-74.005539,8700,3,2900,290,Manhattan,10014,Dogs & Cats,None,No,Fulton St,0.2831198523
40.720158,-73.983704,8695,4,2174,217.4,Manhattan,10012,No,None,No,Essex St,0.3754632465
40.759029,-73.994484,8650,2,4325,432.5,Manhattan,10036,Dogs & Cats,Garage,Cooling only,42nd St,0.9915382215
40.753548,-73.964767,8650,3,2883,288.3,Manhattan,10022,Dogs & Cats,None,No,Lexington Av-53rd St,0.5733024113
40.709084,-74.006447,8600,2,4300,430,Manhattan,10005,Dogs allowed,None,Cooling only,Fulton St,0.0383677222
40.698696,-73.994499,8600,3,2867,286.7,Brooklyn,11201,Dogs & Cats,None,No,Clark St,0.1813714954
40.754906,-73.972473,8600,3,2867,286.7,Manhattan,10017,Dogs & Cats,None,No,51st St,0.2491330863
40.703697,-73.990295,8500,1,8500,850,Brooklyn,11201,Dogs & Cats,None,Cooling only,High St,0.4852179115
40.723003,-73.9944,8500,1,8500,850,Manhattan,10021,Dogs & Cats,None,Cooling only,Bowery,0.3055299909
40.720795,-73.992538,8500,2,4250,425,Manhattan,10002,Dogs & Cats,None,Cooling only,Bowery,0.1294065968
40.779839,-73.983025,8500,3,2833,283.3,Manhattan,10001,Dogs & Cats,None,Cooling only,72nd St,0.7301040556
40.799534,-73.971756,8500,3,2833,283.3,Manhattan,10009,Dogs & Cats,None,Cooling only,103rd St,0.9478932581
40.737309,-74.004669,8500,1,8500,850,Manhattan,10026,Dogs & Cats,None,Heating only,8th Av,0.3261095612
40.761532,-73.998779,8500,2,4250,425,Manhattan,10036,Dogs & Cats,Garage,No,34 St Hudson Yards,0.6813546286
40.672287,-73.970955,8500,2,4250,425,Brooklyn,11215,Dogs & Cats,None,No,Grand Army Plaza,0.3278924738
40.753193,-73.99585,8500,2,4250,425,Manhattan,10027,Dogs & Cats,None,No,34th St,0.7787242223
40.707855,-74.016518,8500,3,2833,283.3,Manhattan,10280,Dogs & Cats,None,No,Rector St,0.276863786
40.693832,-73.9673,8500,4,2125,212.5,Brooklyn,11205,Dogs & Cats,None,No,Clinton-Washington Avs,0.6397742067
40.762138,-73.961555,8500,2,4250,425,Manhattan,10036,No,None,No,Lexington Av,0.4730389174
40.762993,-73.969933,8500,2,4250,425,Manhattan,10033,No,None,No,59th St,14.1158046999
40.748695,-73.977097,8500,4,2125,212.5,Manhattan,10016,No,None,No,Grand Central-42nd St,0.3169674929
40.785271,-73.980263,8495,2,4248,424.8,Manhattan,10009,Dogs & Cats,None,No,79th St,0.1514947846
40.746655,-73.975769,8495,2,4248,424.8,Manhattan,10016,No,None,No,Grand Central-42nd St,0.5315610284
40.756622,-73.997086,8460,3,2820,282,Manhattan,10001,Dogs & Cats,None,No,34 St Hudson Yards,0.4145708917
40.720158,-73.983704,8450,4,2113,211.3,Manhattan,10002,Dogs & Cats,None,No,Essex St,0.3754632465
40.756596,-73.968124,8450,4,2113,211.3,Manhattan,10017,Dogs & Cats,None,No,Lexington Av-53rd St,0.1320960112
40.743874,-73.98288,8429,2,4215,421.5,Manhattan,10001,Dogs & Cats,Garage,Cooling only,28th St,0.5216328433
40.743576,-73.99192,8414,2,4207,420.7,Manhattan,10010,Dogs & Cats,Garage,No,23rd St,0.1085615746
40.723461,-73.991898,8400,2,4200,420,Manhattan,10002,Dogs & Cats,None,No,2nd Av,0.1653014651
40.804535,-73.960701,8400,2,4200,420,Manhattan,10028,Dogs & Cats,None,No,116th St-Columbia University,0.4559699174
40.792389,-73.97493,8400,2,4200,420,Manhattan,10025,Dogs & Cats,None,No,96th St,0.8652412751
40.756397,-73.99913,8395,2,4198,419.8,Manhattan,10018,Dogs & Cats,Garage,Heating & Cooling,34 St Hudson Yards,0.2410589863
40.770767,-73.981575,8395,2,4198,419.8,Manhattan,10023,Dogs & Cats,None,Heating only,59th St,14.7110219892
40.760647,-73.986084,8380,2,4190,419,Manhattan,10036,Dogs & Cats,Garage,No,50th St,0.2013278653
40.723461,-73.991898,8350,2,4175,417.5,Manhattan,10002,Dogs & Cats,None,No,2nd Av,0.1653014651
40.743378,-73.984474,8315,1,8315,831.5,Manhattan,10016,Dogs & Cats,None,Cooling only,28th St,0.4261096795
40.743874,-73.98288,8305,2,4153,415.3,Manhattan,10001,Dogs & Cats,Garage,Cooling only,28th St,0.5216328433
40.80275,-73.958,8300,3,2767,276.7,Manhattan,10009,Dogs & Cats,None,No,Cathedral Parkway-110th St,0.2388836211
40.723461,-73.991898,8295,2,4148,414.8,Manhattan,10002,Dogs & Cats,None,No,2nd Av,0.1653014651
40.738846,-74.00885,8295,2,4148,414.8,Manhattan,10033,Dogs & Cats,None,No,8th Av,0.5384667838
40.747963,-73.989601,8280,2,4140,414,Manhattan,10001,Dogs & Cats,None,No,34th St,0.2460870889
40.692474,-73.985069,8250,3,2750,275,Brooklyn,11201,Dogs & Cats,None,Cooling only,Lawrence St,0.0805364172
40.715633,-73.95015,8250,5,1650,165,Brooklyn,11211,Dogs & Cats,None,Cooling only,Lorimer St,1.328357594
40.746189,-74.00325,8250,2,4125,412.5,Manhattan,10011,Dogs & Cats,None,No,23rd St,0.9526049258
40.77803,-73.951073,8250,3,2750,275,Manhattan,10028,Dogs & Cats,None,No,86th St,18.4623861952
40.752953,-73.969513,8250,4,2063,206.3,Manhattan,10017,No,None,No,Lexington Av-53rd St,0.5128385027
40.752953,-73.969513,8250,4,2063,206.3,Manhattan,10017,No,None,No,Lexington Av-53rd St,0.5128385027
40.778809,-73.953949,8245,2,4123,412.3,Manhattan,10028,Dogs & Cats,None,No,86th St,18.4596100318
40.765285,-73.961273,8200,2,4100,410,Manhattan,10030,No,None,No,68th St-Hunter College,0.3855985725
40.763016,-73.961693,8200,3,2733,273.3,Manhattan,10065,No,None,No,Lexington Av,0.4128834449
40.747543,-74.004684,8157,2,4079,407.9,Manhattan,10011,Dogs & Cats,None,Cooling only,23rd St,1.125981975
40.73782,-73.98307,8148,3,2716,271.6,Manhattan,10010,Dogs & Cats,None,No,23rd St,0.9955964966
40.709576,-73.958054,8139,3,2713,271.3,Brooklyn,11211,Dogs & Cats,Garage,Cooling only,Marcy Av,0.1376202984
40.748478,-73.974655,8113,2,4057,405.7,Manhattan,10016,Dogs & Cats,None,No,Grand Central-42nd St,0.3484977421
40.727509,-73.991791,8100,2,4050,405,Manhattan,10003,Dogs & Cats,None,No,Astor Place,0.2894392123
40.708019,-74.018173,8097,2,4049,404.9,Manhattan,10023,Dogs & Cats,None,No,Rector St,0.416789421
40.743874,-73.98288,8090,2,4045,404.5,Manhattan,10001,Dogs & Cats,Garage,Cooling only,28th St,0.5216328433
40.706509,-74.011238,8050,1,8050,805,Manhattan,10005,Dogs & Cats,None,No,Broad St,0.0157741218
40.77557,-73.984436,8025,2,4013,401.3,Manhattan,10023,No,None,No,66th St-Lincoln Center,0.3020963503
40.766205,-73.960663,8000,2,4000,400,Manhattan,10065,Dogs & Cats,Garage,Cooling only,68th St-Hunter College,0.3453774323
40.702682,-73.991096,8000,3,2667,266.7,Brooklyn,11201,Dogs & Cats,None,Cooling only,High St,0.3749841643
40.778992,-73.975113,8000,3,2667,266.7,Manhattan,10009,Dogs & Cats,Garage,No,72nd St,0.393306983
40.774353,-73.978897,8000,3,2667,266.7,Manhattan,10017,Cats allowed,None,No,72nd St,0.2507960051
40.760265,-73.984184,8000,2,4000,400,Manhattan,10019,Dogs & Cats,None,No,49th St,0.040652044
40.771576,-73.988167,8000,2,4000,400,Manhattan,10039,Dogs & Cats,None,No,66th St-Lincoln Center,0.5428435205
40.714806,-74.0065,8000,2,4000,400,Manhattan,10002,Dogs & Cats,None,No,City Hall,0.1741841533
40.717846,-73.997673,8000,4,2000,200,Manhattan,10128,Dogs & Cats,None,No,Canal St,0.7177434141
40.728798,-73.981346,8000,6,1333,133.3,Manhattan,10011,Dogs & Cats,None,No,1st Av,0.240800347
40.760265,-73.984184,8000,2,4000,400,Manhattan,10033,No,None,No,49th St,0.040652044
40.79285,-73.974731,8000,2,4000,400,Manhattan,10032,No,None,No,96th St,0.8550779343
40.682384,-73.933853,8000,4,2000,200,Brooklyn,11233,No,None,No,Utica Av,1.5016525105
40.730003,-74.002831,7995,4,1999,199.9,Manhattan,10018,Dogs & Cats,None,Cooling only,Houston St,0.2891660919
40.761547,-73.982697,7995,3,2665,266.5,Manhattan,10019,No,None,Cooling only,50th St,0.2947131427
40.737862,-74.008476,7995,2,3998,399.8,Manhattan,10002,Dogs & Cats,None,Heating only,8th Av,0.5406180048
40.736824,-73.998306,7995,1,7995,799.5,Manhattan,10035,Dogs & Cats,None,No,6th Av,0.1401050097
40.730141,-73.981842,7995,2,3998,399.8,Manhattan,10009,Dogs & Cats,None,No,1st Av,0.0920732423
40.771431,-73.992966,7995,2,3998,399.8,Manhattan,10019,Dogs & Cats,None,No,66th St-Lincoln Center,0.9329746697
40.751621,-73.980141,7995,4,1999,199.9,Manhattan,10016,Dogs & Cats,None,No,Grand Central,0.1507501986
40.70623,-74.01709,7995,2,3998,399.8,Manhattan,10004,Dogs allowed,None,No,Bowling Green,0.2995084526
40.710457,-73.991234,7990,2,3995,399.5,Manhattan,10002,Dogs & Cats,None,Cooling only,East Broadway,0.3731473401
40.774258,-73.964661,7970,1,7970,797,Manhattan,10016,Dogs & Cats,None,No,77th St,16.8682659699
40.719692,-73.983292,7970,4,1993,199.3,Manhattan,10032,No,None,No,Essex St,0.3814098348
40.713963,-74.009453,7950,2,3975,397.5,Manhattan,10007,Dogs & Cats,Garage,Cooling only,Chambers St,0.0749856654
40.685211,-73.972404,7950,4,1988,198.8,Brooklyn,11211,Dogs & Cats,None,Cooling only,Lafayette Av,0.1642095001
40.775906,-73.955688,7950,2,3975,397.5,Manhattan,10028,Dogs & Cats,None,No,86th St,18.106266263
40.752953,-73.969513,7950,4,1988,198.8,Manhattan,10017,No,None,No,Lexington Av-53rd St,0.5128385027
40.723755,-73.982315,7950,4,1988,198.8,Manhattan,10009,No,None,No,1st Av,0.8024719464
40.730663,-73.983681,7935,4,1984,198.4,Manhattan,10001,No,None,Heating & Cooling,1st Av,0.1759690731
40.748478,-73.974655,7935,2,3968,396.8,Manhattan,10016,Dogs & Cats,None,No,Grand Central-42nd St,0.3484977421
40.741562,-73.994865,7900,2,3950,395,Manhattan,10011,Dogs & Cats,None,Cooling only,23rd St,0.2259789948
40.677605,-73.967224,7900,2,3950,395,Brooklyn,11238,No,None,Cooling only,Grand Army Plaza,0.4163335836
40.748478,-73.974655,7895,2,3948,394.8,Manhattan,10016,Dogs & Cats,None,No,Grand Central-42nd St,0.3484977421
40.785271,-73.980263,7895,2,3948,394.8,Manhattan,10024,Dogs & Cats,None,No,79th St,0.1514947846
40.730446,-73.982193,7895,2,3948,394.8,Manhattan,10032,No,None,No,1st Av,0.0737885481
40.752953,-73.969513,7895,4,1974,197.4,Manhattan,10017,No,None,No,Lexington Av-53rd St,0.5128385027
40.68206,-73.974022,7875,2,3938,393.8,Brooklyn,11217,Dogs & Cats,None,No,Bergen St,1.4908451519
